107 , 2024-03-12 00:35:49 ,    50.20 , 6.7568 , 7.7275 , 5.2911 , 7.4073 , 7.8722 , 5.1612 , 311.766 , 311.630 , 312.004 , 312.072 , 294.83 , 55.51 , 826.30 
108 , 2024-03-12 00:36:07 ,    45.20 , 6.7592 , 7.7278 , 5.3027 , 7.4065 , 7.8716 , 5.1710 , 311.834 , 311.528 , 312.241 , 312.105 , 294.82 , 54.81 , 826.20 
109 , 2024-03-12 00:36:26 ,    40.20 , 6.7608 , 7.7293 , 5.3354 , 7.4027 , 7.8658 , 5.1774 , 311.800 , 311.596 , 312.139 , 312.072 , 294.81 , 55.08 , 826.29 
110 , 2024-03-12 00:36:44 ,    34.90 , 6.7598 , 7.7281 , 5.3549 , 7.4061 , 7.8677 , 5.1900 , 311.732 , 311.528 , 311.970 , 312.105 , 294.82 , 55.20 , 826.33 
111 , 2024-03-12 00:37:02 ,    30.10 , 6.7617 , 7.7299 , 5.3488 , 7.4064 , 7.8647 , 5.2184 , 311.732 , 311.528 , 312.241 , 312.105 , 294.81 , 55.15 , 826.25 
112 , 2024-03-12 00:37:20 ,    28.20 , 6.7595 , 7.7290 , 5.3467 , 7.4048 , 7.8668 , 5.2289 , 311.732 , 311.596 , 312.004 , 312.105 , 294.81 , 55.19 , 826.31 
113 , 2024-03-12 00:37:55 ,    89.80 , 6.7608 , 7.7296 , 5.3317 , 7.4062 , 7.8683 , 5.1261 , 311.834 , 311.630 , 311.936 , 312.105 , 294.74 , 55.33 , 826.28 
114 , 2024-03-12 00:38:14 ,    60.20 , 6.7595 , 7.7310 , 5.3213 , 7.4021 , 7.8682 , 5.1411 , 311.834 , 311.596 , 312.004 , 312.139 , 294.74 , 55.35 , 826.25 
115 , 2024-03-12 00:38:32 ,    50.10 , 6.7601 , 7.7302 , 5.2945 , 7.4051 , 7.8674 , 5.1615 , 311.698 , 311.698 , 311.902 , 312.139 , 294.75 , 54.67 , 826.25 
116 , 2024-03-12 00:38:51 ,    45.00 , 6.7595 , 7.7305 , 5.3042 , 7.4053 , 7.8696 , 5.1680 , 311.630 , 311.766 , 311.936 , 312.105 , 294.76 , 54.93 , 826.27 
117 , 2024-03-12 00:39:09 ,    40.20 , 6.7592 , 7.7307 , 5.3351 , 7.4036 , 7.8659 , 5.1753 , 311.902 , 311.766 , 311.936 , 312.105 , 294.75 , 55.33 , 826.26 
118 , 2024-03-12 00:39:27 ,    35.20 , 6.7586 , 7.7305 , 5.3549 , 7.4045 , 7.8693 , 5.1921 , 311.664 , 311.698 , 312.038 , 312.105 , 294.74 , 54.97 , 826.20 
119 , 2024-03-12 00:39:46 ,    30.20 , 6.7614 , 7.7309 , 5.3488 , 7.4042 , 7.8683 , 5.2211 , 311.766 , 311.766 , 311.834 , 312.139 , 294.74 , 55.15 , 826.27 
120 , 2024-03-12 00:40:04 ,    28.20 , 6.7583 , 7.7296 , 5.3458 , 7.4048 , 7.8687 , 5.2318 , 311.732 , 311.834 , 311.970 , 312.105 , 294.72 , 55.00 , 826.23 
121 , 2024-03-12 00:40:39 ,    89.80 , 6.7598 , 7.7321 , 5.3330 , 7.4039 , 7.8691 , 5.1255 , 311.732 , 311.698 , 311.868 , 312.038 , 294.67 , 54.53 , 826.16 
122 , 2024-03-12 00:40:58 ,    60.20 , 6.7604 , 7.7321 , 5.3204 , 7.4021 , 7.8683 , 5.1405 , 311.630 , 311.732 , 312.004 , 312.038 , 294.69 , 54.74 , 826.27 
123 , 2024-03-12 00:41:16 ,    50.20 , 6.7604 , 7.7315 , 5.2963 , 7.4039 , 7.8687 , 5.1652 , 311.698 , 311.528 , 311.970 , 312.038 , 294.70 , 54.13 , 826.29 
124 , 2024-03-12 00:41:34 ,    45.20 , 6.7614 , 7.7318 , 5.3048 , 7.4036 , 7.8708 , 5.1704 , 311.868 , 311.868 , 311.902 , 312.072 , 294.71 , 54.33 , 826.26 
125 , 2024-03-12 00:41:53 ,    40.20 , 6.7608 , 7.7312 , 5.3366 , 7.4006 , 7.8677 , 5.1754 , 311.630 , 311.800 , 311.834 , 312.072 , 294.71 , 54.23 , 826.25 
126 , 2024-03-12 00:42:11 ,    35.00 , 6.7598 , 7.7309 , 5.3549 , 7.4033 , 7.8693 , 5.1869 , 311.732 , 311.868 , 311.834 , 312.072 , 294.70 , 54.46 , 826.28 
127 , 2024-03-12 00:42:29 ,    30.20 , 6.7620 , 7.7315 , 5.3513 , 7.4048 , 7.8693 , 5.2156 , 311.698 , 311.766 , 311.936 , 312.105 , 294.69 , 54.02 , 826.26 
128 , 2024-03-12 00:42:47 ,    28.10 , 6.7611 , 7.7302 , 5.3473 , 7.4048 , 7.8664 , 5.2309 , 311.800 , 311.800 , 312.105 , 312.105 , 294.69 , 53.79 , 826.19 
